cycle_id,time,replicate,n2_production,conditioning_stage
12,53.331944439999994,X48,8.456974785,Persistent anoxic memory
12,53.331944439999994,X49,7.542182953999999,Persistent anoxic memory
12,53.331944439999994,X50,5.978108201,Persistent anoxic memory
12,54.68833333000001,X48,8.456974785,Persistent anoxic memory
12,54.68833333000001,X49,7.815310181,Persistent anoxic memory
12,54.68833333000001,X50,6.171747987000001,Persistent anoxic memory
12,55.76638889000001,X48,8.456974785,Persistent anoxic memory
12,55.76638889000001,X49,8.146882337000001,Persistent anoxic memory
12,55.76638889000001,X50,6.432221755000001,Persistent anoxic memory
12,56.95277778,X48,8.456974785,Persistent anoxic memory
12,56.95277778,X49,8.303759954000002,Persistent anoxic memory
12,56.95277778,X50,6.570216255,Persistent anoxic memory
12,58.13777778,X48,8.456974785,Persistent anoxic memory
12,58.13777778,X49,8.44743548,Persistent anoxic memory
12,58.13777778,X50,6.810980174999999,Persistent anoxic memory
12,59.32361111,X48,8.456974785,Persistent anoxic memory
12,59.32361111,X49,8.507451218000002,Persistent anoxic memory
12,59.32361111,X50,7.070853743000001,Persistent anoxic memory
12,60.50972222000001,X48,8.456974785,Persistent anoxic memory
12,60.50972222000001,X49,8.402682332000003,Persistent anoxic memory
12,60.50972222000001,X50,7.185052343,Persistent anoxic memory
12,61.69583333000001,X48,8.456974785,Persistent anoxic memory
12,61.69583333000001,X49,8.438067436999999,Persistent anoxic memory
12,61.69583333000001,X50,7.293741049,Persistent anoxic memory
12,62.256111110000006,X48,8.456974785,Persistent anoxic memory
12,62.256111110000006,X49,8.510671969999999,Persistent anoxic memory
12,62.256111110000006,X50,7.434115116999999,Persistent anoxic memory
12,62.92944444,X48,8.456974785,Persistent anoxic memory
12,62.92944444,X49,8.614691641999999,Persistent anoxic memory
12,62.92944444,X50,7.637582778999999,Persistent anoxic memory
12,64.21361111,X48,8.456974785,Persistent anoxic memory
12,64.21361111,X49,8.621741451999998,Persistent anoxic memory
12,64.21361111,X50,7.807197662999999,Persistent anoxic memory
12,65.39916667000001,X48,8.456974785,Persistent anoxic memory
12,65.39916667000001,X49,8.616160008,Persistent anoxic memory
12,65.39916667000001,X50,7.930325017,Persistent anoxic memory
12,66.585,X48,8.456974785,Persistent anoxic memory
12,66.585,X49,8.706107606,Persistent anoxic memory
12,66.585,X50,7.930813861,Persistent anoxic memory
12,67.77138888999998,X48,8.456974785,Persistent anoxic memory
12,67.77138888999998,X49,8.700526147,Persistent anoxic memory
12,67.77138888999998,X50,7.967362713000001,Persistent anoxic memory
12,68.95666667000002,X48,8.456974785,Persistent anoxic memory
12,68.95666667000002,X49,8.790473755999999,Persistent anoxic memory
12,68.95666667000002,X50,8.010997530000001,Persistent anoxic memory
12,70.14277777999999,X48,8.456974785,Persistent anoxic memory
12,70.14277777999999,X49,8.784892302,Persistent anoxic memory
12,70.14277777999999,X50,8.010997530000001,Persistent anoxic memory
