time,value,error,variable
24.95987,30.6081,NA,Eh
24.976539999999996,29.717060000000004,NA,Eh
24.9932,28.834920000000004,NA,Eh
25.00987,27.965859999999996,NA,Eh
25.026539999999997,27.10914,NA,Eh
25.043199999999995,26.271129999999996,NA,Eh
25.059870000000004,25.433579999999996,NA,Eh
25.076539999999998,24.589489999999998,NA,Eh
25.093209999999996,23.74902,NA,Eh
25.109880000000004,22.91142,NA,Eh
25.126539999999995,22.07791,NA,Eh
25.14321,21.245429999999992,NA,Eh
25.159880000000005,20.409329999999997,NA,Eh
25.176549999999995,19.563699999999997,NA,Eh
25.19322,18.72015,NA,Eh
25.20989,17.886669999999995,NA,Eh
25.226559999999996,17.04607,NA,Eh
25.243219999999997,16.192219999999995,NA,Eh
25.259899999999995,15.32,NA,Eh
25.27657,14.43229,NA,Eh
25.293229999999998,13.53444,NA,Eh
25.3099,12.62341,NA,Eh
25.32657,11.70081,NA,Eh
25.34322999999999,10.771949999999999,NA,Eh
25.359900000000003,9.82671,NA,Eh
25.37657,8.861550000000003,NA,Eh
25.393239999999995,7.868729999999999,NA,Eh
25.4099,6.84657,NA,Eh
25.42657,5.80159,NA,Eh
25.443239999999992,4.7353000000000005,NA,Eh
25.45991,3.63396,NA,Eh
25.47657999999999,2.5008699999999995,NA,Eh
25.49325,1.33595,NA,Eh
25.50991,0.14373000000000002,NA,Eh
25.526579999999996,-1.07944,NA,Eh
25.54325,-2.3291499999999994,NA,Eh
25.559920000000005,-3.6205,NA,Eh
25.57658,-4.925179999999999,NA,Eh
25.59325,-6.25463,NA,Eh
25.60992,-7.60941,NA,Eh
25.62658,-8.98823,NA,Eh
25.64324999999999,-10.391269999999999,NA,Eh
25.659920000000003,-11.82159,NA,Eh
25.67658,-13.2692,NA,Eh
25.693249999999995,-14.739169999999998,NA,Eh
25.70992,-16.23121,NA,Eh
25.72659,-17.7579,NA,Eh
25.74325,-19.31206,NA,Eh
25.75992,-20.889479999999995,NA,Eh
25.776589999999995,-22.49125,NA,Eh
25.79326,-24.131200000000003,NA,Eh
25.80993,-25.81018,NA,Eh
25.826589999999996,-27.491399999999995,NA,Eh
25.84326,-29.228599999999997,NA,Eh
25.85993,-31.027719999999995,NA,Eh
25.87659,-32.88484,NA,Eh
25.89326,-34.83324,NA,Eh
25.909929999999996,-36.84921,NA,Eh
25.926599999999997,-38.94802,NA,Eh
25.943259999999995,-41.13853000000001,NA,Eh
25.95993,-43.41612000000001,NA,Eh
25.976599999999998,-45.773990000000005,NA,Eh
25.993259999999996,-48.23659000000001,NA,Eh
26.00993,-50.78866,NA,Eh
26.02659999999999,-53.447379999999995,NA,Eh
26.04327,-56.21869,NA,Eh
26.05993,-59.14399,NA,Eh
26.076599999999996,-62.1875,NA,Eh
26.09327,-65.36496,NA,Eh
26.109940000000005,-68.64133,NA,Eh
26.1266,-71.97417,NA,Eh
26.14327,-75.36511,NA,Eh
26.15994,-78.79408,NA,Eh
26.17661,-82.25546,NA,Eh
26.193269999999995,-85.73107,NA,Eh
26.20994,-89.21889,NA,Eh
26.226609999999997,-92.70647,NA,Eh
26.243279999999995,-96.18453,NA,Eh
26.25994,-99.63845999999998,NA,Eh
26.27661,-103.07917999999998,NA,Eh
26.293279999999996,-106.50299,NA,Eh
26.309950000000004,-109.90233,NA,Eh
26.326609999999995,-113.27126000000001,NA,Eh
26.34329,-116.61595,NA,Eh
26.359950000000005,-119.93451000000002,NA,Eh
26.376619999999996,-123.22709,NA,Eh
26.39329,-126.49751000000003,NA,Eh
26.40994999999999,-129.73023,NA,Eh
26.426619999999996,-132.94748,NA,Eh
26.443289999999998,-136.13401,NA,Eh
26.459949999999996,-139.28264000000001,NA,Eh
26.476619999999997,-142.39458,NA,Eh
26.49328999999999,-145.4733,NA,Eh
26.509960000000003,-148.52154000000002,NA,Eh
26.526619999999998,-151.55096,NA,Eh
26.543289999999995,-154.55189000000001,NA,Eh
26.559960000000004,-157.52459,NA,Eh
26.57663,-160.46409,NA,Eh
26.59329,-163.36837000000003,NA,Eh
26.609960000000004,-166.24349999999995,NA,Eh
26.626629999999995,-169.08372,NA,Eh
26.6433,-171.88087000000002,NA,Eh
26.659970000000005,-174.62882000000002,NA,Eh
26.676629999999996,-177.36689,NA,Eh
26.6933,-180.03818,NA,Eh
26.709969999999995,-182.63575999999998,NA,Eh
26.726639999999996,-185.16388999999998,NA,Eh
26.743299999999998,-187.59668,NA,Eh
26.75997,-189.95260000000002,NA,Eh
26.776639999999997,-192.21554999999995,NA,Eh
26.79331,-194.37149000000002,NA,Eh
26.809970000000003,-196.42632000000003,NA,Eh
26.826639999999998,-198.38605,NA,Eh
26.843309999999995,-200.22583,NA,Eh
26.859970000000004,-201.95492000000002,NA,Eh
26.87663999999999,-203.55105,NA,Eh
26.89331,-205.01451999999998,NA,Eh
26.90997,-206.31665999999998,NA,Eh
26.926639999999992,-207.48494000000002,NA,Eh
26.943309999999997,-208.49857,NA,Eh
26.959980000000005,-209.38793000000004,NA,Eh
26.976649999999992,-210.19407999999999,NA,Eh
26.993319999999997,-210.9166,NA,Eh
27.00998,-211.56899,NA,Eh
27.02665,-212.1663,NA,Eh
27.043319999999998,-212.72827,NA,Eh
27.05998,-213.24723,NA,Eh
27.07665,-213.73316999999997,NA,Eh
27.093319999999995,-214.18446,NA,Eh
27.109990000000003,-214.61569999999998,NA,Eh
27.12665,-215.02289000000002,NA,Eh
27.143319999999996,-215.41387999999998,NA,Eh
27.159990000000004,-215.78129,NA,Eh
27.176659999999995,-216.13549999999998,NA,Eh
27.19332,-216.47294000000002,NA,Eh
27.20999,-216.7959,NA,Eh
27.226659999999995,-217.10303,NA,Eh
27.243319999999997,-217.39417,NA,Eh
27.259989999999995,-217.66857,NA,Eh
27.27666,-217.93293000000003,NA,Eh
27.293329999999997,-218.18929,NA,Eh
27.310000000000002,-218.43976999999998,NA,Eh
27.32667,-218.68473,NA,Eh
27.343339999999998,-218.92285,NA,Eh
27.36,-219.1549,NA,Eh
27.37667,-219.37652,NA,Eh
27.39333999999999,-219.59351999999998,NA,Eh
27.41001,-219.80436,NA,Eh
27.426679999999998,-220.00625000000002,NA,Eh
27.44334999999999,-220.20442,NA,Eh
27.460009999999997,-220.39807000000002,NA,Eh
27.476680000000002,-220.58402,NA,Eh
27.49335,-220.76199,NA,Eh
27.51002,-220.93705,NA,Eh
27.526679999999995,-221.10497999999998,NA,Eh
27.54335,-221.26886,NA,Eh
27.56002,-221.42735000000005,NA,Eh
27.576689999999996,-221.58575000000002,NA,Eh
27.59335,-221.73639,NA,Eh
27.61002,-221.87800000000001,NA,Eh
27.62669,-222.0129,NA,Eh
27.64336,-222.14665,NA,Eh
27.660029999999995,-222.27570999999998,NA,Eh
27.6767,-222.40049000000002,NA,Eh
27.693359999999995,-222.52347,NA,Eh
27.71003,-222.65007,NA,Eh
27.726699999999997,-222.77359999999996,NA,Eh
27.743369999999995,-222.89763000000002,NA,Eh
27.760039999999996,-223.01762,NA,Eh
27.776709999999998,-223.13571,NA,Eh
27.793369999999996,-223.25122000000002,NA,Eh
27.81004,-223.36161,NA,Eh
27.826709999999995,-223.46708,NA,Eh
27.84338,-223.57363999999998,NA,Eh
27.86005,-223.67771,NA,Eh
27.876709999999996,-223.78072,NA,Eh
27.89338,-223.87932,NA,Eh
27.91004999999999,-223.97821000000002,NA,Eh
27.926709999999996,-224.07334,NA,Eh
27.943379999999998,-224.16604999999998,NA,Eh
27.960049999999992,-224.25789,NA,Eh
27.976719999999997,-224.34757,NA,Eh
27.99339,-224.4394,NA,Eh
28.01006,-224.53350999999998,NA,Eh
28.026729999999997,-224.6267,NA,Eh
28.043389999999995,-224.71702,NA,Eh
28.06006,-224.80791000000002,NA,Eh
28.076729999999998,-224.89435,NA,Eh
28.093389999999996,-224.98194000000004,NA,Eh
28.110060000000004,-225.06947,NA,Eh
28.12672999999999,-225.15230000000003,NA,Eh
28.1434,-225.23555999999996,NA,Eh
28.16007,-225.31928,NA,Eh
28.176739999999995,-225.40143000000003,NA,Eh
28.1934,-225.4849,NA,Eh
28.210070000000005,-225.56632000000002,NA,Eh
28.226739999999992,-225.64928999999998,NA,Eh
28.243409999999997,-225.73018,NA,Eh
28.260069999999995,-225.81134000000003,NA,Eh
28.276739999999997,-225.89281000000003,NA,Eh
28.29341,-225.97564999999997,NA,Eh
28.310070000000003,-226.05159,NA,Eh
28.326739999999997,-226.12969999999999,NA,Eh
28.343409999999995,-226.20523,NA,Eh
28.36008,-226.27937999999997,NA,Eh
28.37674,-226.35018000000002,NA,Eh
28.393409999999996,-226.41621,NA,Eh
28.41008,-226.48307,NA,Eh
28.426749999999988,-226.54805000000002,NA,Eh
28.443419999999996,-226.61350999999996,NA,Eh
28.460079999999998,-226.68025,NA,Eh
28.476749999999992,-226.74586999999997,NA,Eh
28.493419999999997,-226.81527,NA,Eh
28.510090000000005,-226.88409000000001,NA,Eh
28.52675,-226.95424000000003,NA,Eh
28.543419999999998,-227.02088,NA,Eh
28.560089999999995,-227.08454,NA,Eh
28.57675,-227.14917999999997,NA,Eh
28.59341999999999,-227.21055999999996,NA,Eh
28.610090000000003,-227.27348999999998,NA,Eh
28.62676,-227.33467,NA,Eh
28.643419999999995,-227.39513000000002,NA,Eh
28.66009,-227.45581,NA,Eh
28.676760000000005,-227.51641,NA,Eh
28.693429999999996,-227.57992,NA,Eh
28.7101,-227.64182,NA,Eh
28.726759999999995,-227.70244000000002,NA,Eh
28.743429999999996,-227.76333,NA,Eh
28.760099999999998,-227.82249000000004,NA,Eh
28.776769999999996,-227.88031000000004,NA,Eh
28.793429999999997,-227.93849000000003,NA,Eh
28.810099999999995,-227.99819000000002,NA,Eh
28.82677,-228.06073,NA,Eh
28.843439999999998,-228.12023000000002,NA,Eh
28.860109999999995,-228.1795,NA,Eh
28.87677,-228.23752,NA,Eh
28.89343999999999,-228.29672,NA,Eh
28.91011,-228.35521000000003,NA,Eh
28.926769999999998,-228.41692,NA,Eh
28.943439999999992,-228.47571,NA,Eh
28.960109999999997,-228.53376999999998,NA,Eh
28.97678,-228.59176,NA,Eh
28.993449999999992,-228.64914,NA,Eh
29.01011,-228.70676999999998,NA,Eh
29.026779999999995,-228.76531,NA,Eh
29.04345,-228.82086,NA,Eh
29.060119999999998,-228.87969999999999,NA,Eh
29.076779999999996,-228.93579,NA,Eh
29.09345,-228.99200000000002,NA,Eh
29.110119999999995,-229.0474,NA,Eh
29.12678,-229.10017,NA,Eh
29.14345,-229.14955999999995,NA,Eh
29.160119999999996,-229.20269,NA,Eh
29.17679,-229.25478999999999,NA,Eh
29.193449999999995,-229.30820000000003,NA,Eh
29.21012,-229.36176,NA,Eh
29.226789999999998,-229.41851,NA,Eh
29.243459999999995,-229.47465999999997,NA,Eh
29.260129999999997,-229.52853000000002,NA,Eh
29.27678999999999,-229.58316,NA,Eh
29.29346,-229.64186999999998,NA,Eh
29.31013,-229.6993,NA,Eh
29.326799999999995,-229.75686,NA,Eh
29.34346,-229.80884000000003,NA,Eh
29.36013,-229.86123000000003,NA,Eh
29.376799999999996,-229.91018,NA,Eh
29.39347,-229.96044000000003,NA,Eh
29.410129999999995,-230.01071,NA,Eh
29.4268,-230.06234000000003,NA,Eh
29.443469999999998,-230.11291,NA,Eh
29.460129999999992,-230.16173,NA,Eh
29.4768,-230.21195999999998,NA,Eh
29.493469999999995,-230.26405999999997,NA,Eh
29.51014,-230.31686,NA,Eh
29.52681,-230.36854000000002,NA,Eh
29.543479999999995,-230.41571,NA,Eh
29.560139999999997,-230.4652,NA,Eh
29.576809999999995,-230.51325999999997,NA,Eh
29.59348,-230.5607,NA,Eh
29.61014,-230.60761,NA,Eh
29.62681,-230.65654,NA,Eh
29.64348,-230.70499999999998,NA,Eh
29.66013999999999,-230.75152,NA,Eh
29.676810000000003,-230.79662,NA,Eh
29.69348,-230.84240000000003,NA,Eh
29.710149999999995,-230.88522000000003,NA,Eh
29.72681,-230.92789000000002,NA,Eh
29.74348,-230.97002,NA,Eh
29.760149999999992,-231.01346999999998,NA,Eh
29.77681,-231.05607,NA,Eh
29.793479999999995,-231.09738000000002,NA,Eh
29.810150000000004,-231.14047,NA,Eh
29.82682,-231.18514000000002,NA,Eh
29.84348,-231.22896,NA,Eh
29.86015,-231.27264999999997,NA,Eh
29.87682,-231.31559,NA,Eh
29.89349,-231.35883000000004,NA,Eh
29.91016,-231.40222000000003,NA,Eh
29.926819999999996,-231.44443,NA,Eh
29.943489999999997,-231.48686,NA,Eh
29.96015999999999,-231.52738000000002,NA,Eh
29.97683,-231.56833000000003,NA,Eh
29.993489999999998,-231.60899,NA,Eh
30.01016,-231.64884,NA,Eh
30.02683,-231.68753,NA,Eh
30.0435,-231.72507,NA,Eh
30.06016,-231.75978999999998,NA,Eh
30.07683,-231.79396999999997,NA,Eh
30.093499999999995,-231.82947000000001,NA,Eh
30.110170000000004,-231.86501,NA,Eh
30.12684,-231.89937,NA,Eh
30.1435,-231.93332,NA,Eh
30.16017,-231.96638000000002,NA,Eh
30.17684,-231.99954,NA,Eh
30.19351,-232.0343,NA,Eh
30.21018,-232.06862,NA,Eh
30.226839999999996,-232.10303,NA,Eh
30.243509999999997,-232.13683,NA,Eh
30.26017999999999,-232.16949999999997,NA,Eh
30.276850000000003,-232.20124,NA,Eh
30.293519999999997,-232.23508999999999,NA,Eh
30.31018,-232.26846,NA,Eh
30.326850000000004,-232.29953999999998,NA,Eh
30.34352,-232.33097,NA,Eh
30.360189999999996,-232.36163000000002,NA,Eh
30.376860000000004,-232.39412000000002,NA,Eh
30.393519999999995,-232.42549000000002,NA,Eh
30.4102,-232.45853000000002,NA,Eh
30.42686,-232.49057,NA,Eh
30.443529999999992,-232.52235000000005,NA,Eh
30.460199999999997,-232.55262000000002,NA,Eh
30.476870000000005,-232.58403,NA,Eh
30.493539999999992,-232.61488999999997,NA,Eh
30.51021,-232.64587999999998,NA,Eh
30.52687,-232.67874,NA,Eh
30.543539999999997,-232.71155,NA,Eh
30.560209999999998,-232.74224999999998,NA,Eh
30.57688,-232.77325,NA,Eh
30.59355,-232.80289000000002,NA,Eh
30.61021,-232.83270000000002,NA,Eh
30.626880000000003,-232.86254000000002,NA,Eh
30.64355,-232.89381,NA,Eh
30.660219999999995,-232.9237,NA,Eh
30.676890000000004,-232.95426,NA,Eh
30.69354999999999,-232.98763000000002,NA,Eh
30.71022,-233.02227000000002,NA,Eh
30.72689,-233.05435,NA,Eh
30.743559999999995,-233.08973,NA,Eh
30.760229999999996,-233.12053,NA,Eh
30.7769,-233.15192000000002,NA,Eh
30.793569999999995,-233.18064,NA,Eh
30.81023,-233.21196999999998,NA,Eh
30.826899999999995,-233.24146,NA,Eh
30.84357,-233.27467999999996,NA,Eh
30.860239999999997,-233.30762000000001,NA,Eh
30.87691,-233.34052,NA,Eh
30.89358,-233.37077,NA,Eh
30.91024,-233.40345000000002,NA,Eh
30.926909999999996,-233.43345000000002,NA,Eh
30.943579999999997,-233.46316,NA,Eh
30.960249999999988,-233.49314,NA,Eh
30.97692,-233.52383,NA,Eh
30.993579999999998,-233.55351,NA,Eh
31.01026,-233.58668,NA,Eh
31.02692,-233.61749,NA,Eh
31.04358999999999,-233.64853,NA,Eh
31.06026,-233.67893,NA,Eh
31.07693,-233.70991999999998,NA,Eh
31.093589999999995,-233.74366999999995,NA,Eh
31.110260000000004,-233.77751999999998,NA,Eh
31.126930000000005,-233.81171,NA,Eh
31.14359,-233.84752,NA,Eh
31.16026,-233.88282000000004,NA,Eh
31.17693,-233.91933,NA,Eh
31.1936,-233.95214000000004,NA,Eh
31.210260000000005,-233.98809000000003,NA,Eh
31.226929999999996,-234.02415000000002,NA,Eh
31.243599999999997,-234.06249000000003,NA,Eh
31.260259999999995,-234.09825,NA,Eh
31.27693,-234.13744000000003,NA,Eh
31.293599999999998,-234.17531,NA,Eh
31.31027,-234.21566999999996,NA,Eh
31.32694,-234.25455,NA,Eh
31.343599999999995,-234.29716,NA,Eh
31.36027,-234.33826000000002,NA,Eh
31.37694,-234.37777,NA,Eh
31.393599999999996,-234.4164,NA,Eh
31.41027,-234.45986,NA,Eh
31.42693999999999,-234.50354,NA,Eh
31.443609999999996,-234.5481,NA,Eh
31.460269999999998,-234.59016,NA,Eh
31.476939999999995,-234.63681,NA,Eh
31.493609999999997,-234.68212000000003,NA,Eh
31.510269999999995,-234.72857,NA,Eh
31.52694,-234.77477999999996,NA,Eh
31.543609999999997,-234.82080000000002,NA,Eh
31.560269999999996,-234.86398,NA,Eh
31.57694,-234.91055999999998,NA,Eh
31.59361,-234.95453,NA,Eh
31.610270000000003,-235.00107,NA,Eh
31.62694,-235.04684999999998,NA,Eh
31.643609999999995,-235.09691,NA,Eh
31.66028,-235.14812,NA,Eh
31.676939999999995,-235.20237,NA,Eh
31.69361,-235.25099,NA,Eh
31.71028,-235.30085,NA,Eh
31.726949999999995,-235.34984999999998,NA,Eh
31.743609999999997,-235.40239000000003,NA,Eh
31.76028,-235.45343000000003,NA,Eh
31.776949999999996,-235.50525000000002,NA,Eh
31.793619999999997,-235.55854000000002,NA,Eh
31.810289999999995,-235.61149,NA,Eh
31.826950000000004,-235.66403,NA,Eh
31.843619999999998,-235.71542,NA,Eh
31.860289999999996,-235.76536,NA,Eh
31.876960000000004,-235.81791,NA,Eh
31.893619999999995,-235.86951,NA,Eh
31.91029,-235.92190000000002,NA,Eh
31.92696,-235.97721,NA,Eh
31.943619999999992,-236.0311,NA,Eh
31.960289999999997,-236.08405000000002,NA,Eh
31.976959999999995,-236.13565999999997,NA,Eh
31.993619999999996,-236.18605000000002,NA,Eh
32.01029,-236.23703,NA,Eh
32.02696,-236.28758,NA,Eh
32.04363,-236.34028,NA,Eh
32.060300000000005,-236.39308,NA,Eh
32.07696,-236.44444000000001,NA,Eh
32.093630000000005,-236.49605,NA,Eh
32.1103,-236.54837,NA,Eh
32.12696000000001,-236.59909,NA,Eh
32.14363,-236.65021000000002,NA,Eh
32.16030000000001,-236.69901,NA,Eh
32.176970000000004,-236.74781,NA,Eh
32.193630000000006,-236.79465999999996,NA,Eh
32.210300000000004,-236.84256,NA,Eh
32.22697000000001,-236.89064000000002,NA,Eh
32.24363,-236.93832000000003,NA,Eh
32.26030000000001,-236.98502000000002,NA,Eh
32.276970000000006,-237.03293000000002,NA,Eh
32.29363000000001,-237.08199000000002,NA,Eh
32.3103,-237.13259,NA,Eh
32.32697,-237.17857999999998,NA,Eh
32.34363999999999,-237.22484999999998,NA,Eh
32.3603,-237.26736,NA,Eh
32.37697,-237.31122000000002,NA,Eh
32.393640000000005,-237.35710000000003,NA,Eh
32.4103,-237.40394,NA,Eh
32.426970000000004,-237.42509,NA,Eh
32.443639999999995,-237.4451,NA,Eh
32.46031000000001,-237.46507,NA,Eh
32.47697,-237.48563000000001,NA,Eh
32.49365,-237.5042,NA,Eh
32.51032,-237.52179,NA,Eh
32.52698,-237.53837000000001,NA,Eh
32.54365,-237.56046,NA,Eh
32.56032000000001,-237.58067,NA,Eh
32.57699,-237.60229,NA,Eh
32.593650000000004,-237.62249000000003,NA,Eh
32.61032,-237.64364999999995,NA,Eh
32.626990000000006,-237.66439,NA,Eh
32.64365,-237.68402,NA,Eh
32.66032000000001,-237.70360999999997,NA,Eh
32.67699000000001,-237.72331,NA,Eh
32.69366,-237.74284,NA,Eh
32.710330000000006,-237.76276,NA,Eh
32.72699000000001,-237.78125,NA,Eh
32.743660000000006,-237.80016,NA,Eh
32.76033000000001,-237.81974,NA,Eh
32.777,-237.83806,NA,Eh
32.793670000000006,-237.85780000000003,NA,Eh
32.81033,-237.87775000000002,NA,Eh
32.827000000000005,-237.89702000000003,NA,Eh
32.843669999999996,-237.91397999999998,NA,Eh
32.860330000000005,-237.93282000000002,NA,Eh
32.876999999999995,-237.95364,NA,Eh
32.89367,-237.97379999999998,NA,Eh
32.910340000000005,-237.96576,NA,Eh
32.927,-237.95801000000003,NA,Eh
32.94367,-237.94982,NA,Eh
32.96034,-237.94117,NA,Eh
32.97701,-237.93173000000002,NA,Eh
32.993680000000005,-237.9247,NA,Eh
33.01035,-237.91879,NA,Eh
33.027010000000004,-237.91582,NA,Eh
33.043679999999995,-237.91114000000002,NA,Eh
33.06035000000001,-237.90763,NA,Eh
33.077020000000005,-237.9044,NA,Eh
33.09369,-237.90248000000003,NA,Eh
33.11036,-237.89867,NA,Eh
33.127030000000005,-237.89295,NA,Eh
33.14369,-237.88646000000003,NA,Eh
33.16036000000001,-237.87888,NA,Eh
33.17703,-237.87143000000003,NA,Eh
33.19370000000001,-237.86437,NA,Eh
33.210370000000005,-237.85947000000002,NA,Eh
33.22704,-237.85322000000002,NA,Eh
33.243700000000004,-237.84509,NA,Eh
33.26037000000001,-237.83806,NA,Eh
33.27704,-237.85780000000003,NA,Eh
33.29371000000001,-237.87775000000002,NA,Eh
33.31037,-237.89702000000003,NA,Eh
33.327040000000004,-237.91397999999998,NA,Eh
33.34371,-237.93282000000002,NA,Eh
33.36037,-237.95364,NA,Eh
33.377039999999994,-237.97379999999998,NA,Eh
33.393710000000006,-237.96576,NA,Eh
33.41038,-237.95801000000003,NA,Eh
33.42705,-237.94982,NA,Eh
33.443720000000006,-237.94117,NA,Eh
33.460390000000004,-237.93173000000002,NA,Eh
33.47705,-237.9247,NA,Eh
33.49372,-237.91879,NA,Eh
33.51039,-237.91582,NA,Eh
33.527060000000006,-237.91114000000002,NA,Eh
33.543730000000004,-237.90763,NA,Eh
33.560390000000005,-237.9044,NA,Eh
33.57707,-237.90248000000003,NA,Eh
33.59373000000001,-237.89867,NA,Eh
33.610400000000006,-237.89295,NA,Eh
33.62707,-237.88646000000003,NA,Eh
33.64374,-237.87888,NA,Eh
33.660410000000006,-237.87143000000003,NA,Eh
33.67707,-237.86437,NA,Eh
33.69375000000001,-237.85947000000002,NA,Eh
33.710420000000006,-237.85322000000002,NA,Eh
33.72708,-237.84509,NA,Eh
33.743750000000006,-237.83806,NA,Eh
33.76042,-237.85780000000003,NA,Eh
33.77709,-237.87775000000002,NA,Eh
33.79376000000001,-237.89702000000003,NA,Eh
33.81043,-237.91397999999998,NA,Eh
33.82709,-237.93282000000002,NA,Eh
33.843759999999996,-237.95364,NA,Eh
33.86043,-237.97379999999998,NA,Eh
33.8771,-237.96576,NA,Eh
33.89377000000001,-237.95801000000003,NA,Eh
33.91043,-237.94982,NA,Eh
33.9271,-237.94117,NA,Eh
33.94377,-237.93173000000002,NA,Eh
33.960440000000006,-237.9247,NA,Eh
33.9771,-237.91879,NA,Eh
33.993770000000005,-237.91582,NA,Eh
34.010439999999996,-237.91114000000002,NA,Eh
34.02711000000001,-237.90763,NA,Eh
34.043780000000005,-237.9044,NA,Eh
34.06044,-237.90248000000003,NA,Eh
34.077110000000005,-237.89867,NA,Eh
34.09378,-237.89295,NA,Eh
34.110440000000004,-237.88646000000003,NA,Eh
34.12711000000001,-237.87888,NA,Eh
34.14378,-237.87143000000003,NA,Eh
34.160450000000004,-237.86437,NA,Eh
34.177110000000006,-237.85947000000002,NA,Eh
34.19378000000001,-237.85322000000002,NA,Eh
34.21045,-237.84509,NA,Eh
34.22711000000001,-237.83806,NA,Eh
34.24378,-237.85780000000003,NA,Eh
34.260450000000006,-237.87775000000002,NA,Eh
34.27712000000001,-237.89702000000003,NA,Eh
34.29378000000001,-237.91397999999998,NA,Eh
34.310449999999996,-237.93282000000002,NA,Eh
34.32712,-237.95364,NA,Eh
34.34379,-237.97379999999998,NA,Eh
34.36045,-237.96576,NA,Eh
34.377120000000005,-237.95801000000003,NA,Eh
34.39379,-237.94982,NA,Eh
34.41045999999999,-237.94117,NA,Eh
34.42712,-237.93173000000002,NA,Eh
34.44379,-237.9247,NA,Eh
34.460460000000005,-237.91879,NA,Eh
34.477120000000006,-237.91582,NA,Eh
34.493790000000004,-237.91114000000002,NA,Eh
34.510459999999995,-237.90763,NA,Eh
34.52712000000001,-237.9044,NA,Eh
34.54379,-237.90248000000003,NA,Eh
34.560460000000006,-237.89867,NA,Eh
34.577130000000004,-237.89295,NA,Eh
34.593790000000006,-237.88646000000003,NA,Eh
34.610459999999996,-237.87888,NA,Eh
34.62713000000001,-237.87143000000003,NA,Eh
34.643800000000006,-237.86437,NA,Eh
34.66046,-237.85947000000002,NA,Eh
34.677130000000005,-237.85322000000002,NA,Eh
34.6938,-237.84509,NA,Eh
34.710460000000005,-237.83806,NA,Eh
34.72713000000001,-237.85780000000003,NA,Eh
34.7438,-237.87775000000002,NA,Eh
34.76046,-237.89702000000003,NA,Eh
34.77713000000001,-237.91397999999998,NA,Eh
34.79380000000001,-237.93282000000002,NA,Eh
34.810469999999995,-237.95364,NA,Eh
34.82714,-237.97379999999998,NA,Eh
34.84381,-237.96576,NA,Eh
34.86047,-237.95801000000003,NA,Eh
34.877140000000004,-237.94982,NA,Eh
34.89381,-237.94117,NA,Eh
34.91047,-237.93173000000002,NA,Eh
34.92714,-237.9247,NA,Eh
34.94381,-237.91879,NA,Eh
34.960480000000004,-237.91582,NA,Eh
34.977140000000006,-237.91114000000002,NA,Eh
34.99381,-237.90763,NA,Eh
35.010479999999994,-237.9044,NA,Eh
35.027150000000006,-237.90248000000003,NA,Eh
35.04381,-237.89867,NA,Eh
35.060480000000005,-237.89295,NA,Eh
35.07715,-237.88646000000003,NA,Eh
35.093810000000005,-237.87888,NA,Eh
35.110479999999995,-237.87143000000003,NA,Eh
35.12715000000001,-237.86437,NA,Eh
35.143820000000005,-237.85947000000002,NA,Eh
35.16049,-237.85322000000002,NA,Eh
35.177150000000005,-237.84509,NA,Eh
35.19382,-237.83806,NA,Eh
35.21049,-237.85780000000003,NA,Eh
35.22716000000001,-237.87775000000002,NA,Eh
35.24382000000001,-237.89702000000003,NA,Eh
35.260490000000004,-237.91397999999998,NA,Eh
35.27716,-237.93282000000002,NA,Eh
35.29383000000001,-237.95364,NA,Eh
35.310489999999994,-237.97379999999998,NA,Eh
35.32717,-237.96576,NA,Eh
35.34383,-237.95801000000003,NA,Eh
35.3605,-237.94982,NA,Eh
35.37717,-237.94117,NA,Eh
35.393840000000004,-237.93173000000002,NA,Eh
35.4105,-237.9247,NA,Eh
35.427170000000004,-237.91879,NA,Eh
35.443839999999994,-237.91582,NA,Eh
35.460510000000006,-237.91114000000002,NA,Eh
35.47717,-237.90763,NA,Eh
35.493840000000006,-237.9044,NA,Eh
35.510510000000004,-237.90248000000003,NA,Eh
35.52718,-237.89867,NA,Eh
35.54385,-237.89295,NA,Eh
35.56052000000001,-237.88646000000003,NA,Eh
35.577180000000006,-237.87888,NA,Eh
35.59385,-237.87143000000003,NA,Eh
35.61052,-237.86437,NA,Eh
35.627190000000006,-237.85947000000002,NA,Eh
35.64385,-237.85322000000002,NA,Eh
35.66052000000001,-237.84509,NA,Eh
35.67719,-237.83806,NA,Eh
35.693850000000005,-237.85780000000003,NA,Eh
35.71052,-237.87775000000002,NA,Eh
35.72719000000001,-237.89702000000003,NA,Eh
35.743860000000005,-237.91791,NA,Eh
35.76053000000001,-237.93489,NA,Eh
35.777190000000004,-237.94449999999998,NA,Eh
35.79386,-237.95178,NA,Eh
35.81053,-237.95591000000002,NA,Eh
35.827200000000005,-237.96052,NA,Eh
35.843869999999995,-237.96135,NA,Eh
35.860530000000004,-237.96044000000003,NA,Eh
35.877199999999995,-237.95246000000003,NA,Eh
35.89387,-237.9318,NA,Eh
35.91053,-237.90437,NA,Eh
35.927200000000006,-237.87522,NA,Eh
35.94387,-237.82013000000003,NA,Eh
35.96054,-237.86396,NA,Eh
35.977199999999996,-237.91209,NA,Eh
35.993880000000004,-237.96103000000002,NA,Eh
36.010540000000006,-237.99884000000003,NA,Eh
36.027210000000004,-238.03386999999998,NA,Eh
36.043879999999994,-238.06273000000002,NA,Eh
